  QueueTimes | ServiceTimes | SojournTimes
       2.079 |        4.635 |        6.714
       1.204 |        4.539 |        5.743
       1.241 |        4.543 |        5.784
       1.232 |        4.577 |        5.808
       1.247 |        4.691 |        5.938
       1.278 |        4.484 |        5.762
       1.305 |        4.812 |        6.117
       2.790 |        4.539 |        7.329
       1.259 |        4.802 |        6.061
       1.925 |        4.530 |        6.456
       1.298 |        4.747 |        6.044
       4.037 |        4.548 |        8.586
       1.263 |        4.509 |        5.773
       1.219 |        4.980 |        6.199
       6.253 |        4.765 |       11.018
       8.159 |        4.514 |       12.673
       7.672 |        4.805 |       12.478
       2.166 |        4.515 |        6.681
       1.195 |        4.755 |        5.950
       5.060 |        4.624 |        9.684
       1.226 |        4.583 |        5.809
       1.193 |        4.711 |        5.904
       4.730 |        4.559 |        9.289
       1.284 |        4.562 |        5.846
       1.246 |        4.828 |        6.074
       2.280 |        4.501 |        6.781
       1.237 |        4.702 |        5.939
       5.286 |        4.548 |        9.834
       1.255 |        5.045 |        6.300
       5.801 |        4.469 |       10.270
       1.270 |        4.547 |        5.818
       1.261 |        4.534 |        5.794
       1.318 |        4.494 |        5.812
       1.242 |        4.571 |        5.813
       1.294 |        4.711 |        6.004
       4.133 |        4.764 |        8.897
       1.675 |        4.513 |        6.188
       1.245 |        4.518 |        5.763
       1.213 |        4.595 |        5.808
       1.297 |        4.752 |        6.049
       3.368 |        4.537 |        7.904
       1.272 |        4.564 |        5.836
       1.246 |        4.696 |        5.943
       4.774 |        4.678 |        9.453
       5.697 |        4.553 |       10.250
       1.253 |        4.594 |        5.847
       1.162 |        4.792 |        5.954
       2.151 |        4.618 |        6.769
       5.883 |        4.849 |       10.731
       4.132 |        4.711 |        8.843
       3.296 |        4.521 |        7.818
       1.268 |        4.525 |        5.793
       1.258 |        4.613 |        5.871
       1.207 |        4.790 |        5.997
       4.435 |        4.784 |        9.219
       2.546 |        4.492 |        7.038
       1.258 |        4.544 |        5.802
       1.263 |        4.554 |        5.817
       1.237 |        4.552 |        5.789
       1.363 |        4.618 |        5.981
       1.278 |        4.557 |        5.836
       1.297 |        4.645 |        5.942
       1.231 |        4.539 |        5.770
       1.431 |        4.891 |        6.322
       2.986 |        4.576 |        7.562
       6.740 |        4.635 |       11.375
       5.705 |        4.649 |       10.354
       1.265 |        4.784 |        6.049
       2.456 |        4.594 |        7.050
       1.305 |        4.739 |        6.045
       4.148 |        4.547 |        8.695
       1.246 |        4.731 |        5.976
       2.685 |        4.838 |        7.522
       2.339 |        5.172 |        7.511
       4.763 |        4.574 |        9.337
       8.536 |        4.501 |       13.037
      11.640 |        4.499 |       16.139
       1.225 |        4.559 |        5.784
       1.319 |        4.603 |        5.922
       1.266 |        4.568 |        5.834
       1.270 |        4.580 |        5.851
       1.234 |        5.544 |        6.778
       1.783 |        4.460 |        6.243
       1.198 |        4.578 |        5.775
       4.508 |        4.451 |        8.959
       7.419 |        4.453 |       11.872
      11.767 |        4.425 |       16.192
       1.240 |        4.513 |        5.753
       1.229 |        4.522 |        5.752
       3.589 |        4.442 |        8.031
       1.208 |        4.423 |        5.631
       1.242 |        4.471 |        5.713
       4.493 |        4.491 |        8.984
       1.167 |        4.486 |        5.653
       1.258 |        4.474 |        5.732
       1.253 |        4.556 |        5.809
       1.259 |        4.487 |        5.746
       1.284 |        4.465 |        5.749
       1.266 |        4.737 |        6.003
       1.258 |        4.523 |        5.780
       1.212 |        4.486 |        5.697
       1.190 |        4.506 |        5.697
       1.454 |        4.515 |        5.969
       1.662 |        4.588 |        6.251
       1.302 |        4.486 |        5.789
       4.985 |        4.424 |        9.409
       7.098 |        4.357 |       11.454
       1.189 |        4.491 |        5.681
       2.209 |        4.452 |        6.661
       3.449 |        4.467 |        7.916
       4.180 |        4.415 |        8.595
       1.269 |        4.454 |        5.724
       1.245 |        4.819 |        6.064
       1.237 |        4.488 |        5.725
       1.264 |        4.459 |        5.723
       1.142 |        4.495 |        5.636
       1.738 |        4.479 |        6.217
       1.186 |        4.449 |        5.635
       1.182 |        4.998 |        6.180
       2.264 |        4.857 |        7.121
       5.610 |        4.468 |       10.078
       3.189 |        4.471 |        7.660
       2.756 |        4.418 |        7.174
       6.410 |        4.424 |       10.834
       1.205 |        4.494 |        5.699
       3.656 |        4.455 |        8.110
       1.237 |        4.530 |        5.767
       5.216 |        4.435 |        9.651
       6.454 |        4.447 |       10.901
       1.167 |        4.514 |        5.681
       4.702 |        4.440 |        9.142
       6.228 |        4.393 |       10.621
       1.239 |        4.474 |        5.713
       2.677 |        4.478 |        7.155
       4.606 |        4.446 |        9.052
       1.208 |        4.499 |        5.707
       1.260 |        4.498 |        5.758
       1.962 |        4.439 |        6.400
       1.227 |        4.491 |        5.718
       1.257 |        4.453 |        5.710
       1.246 |        4.473 |        5.719
       1.232 |        4.463 |        5.695
       1.237 |        4.465 |        5.702
       4.032 |        4.485 |        8.517
       1.185 |        4.477 |        5.662
       5.792 |        4.519 |       10.311
       1.255 |        4.493 |        5.748
       5.790 |        4.577 |       10.366
       8.993 |        4.449 |       13.442
       1.212 |        4.498 |        5.709
       1.236 |        4.512 |        5.748
       2.591 |        4.483 |        7.075
       1.212 |        4.486 |        5.698
       2.110 |        4.541 |        6.652
       1.267 |        4.477 |        5.745
       1.241 |        4.450 |        5.690
       1.246 |        4.484 |        5.730
       1.229 |        4.477 |        5.706
       1.136 |        4.507 |        5.643
       2.750 |        4.482 |        7.232
       2.603 |        4.524 |        7.127
       2.314 |        4.402 |        6.716
       1.240 |        4.496 |        5.736
       1.231 |        4.476 |        5.707
       1.257 |        4.493 |        5.750
       4.633 |        4.531 |        9.164
       4.615 |        4.526 |        9.142
       6.028 |        4.453 |       10.480
       5.700 |        4.454 |       10.155
       9.580 |        4.462 |       14.042
      13.238 |        4.415 |       17.654
       1.414 |        4.463 |        5.877
       1.213 |        4.469 |        5.682
       1.290 |        4.480 |        5.770
       1.211 |        4.545 |        5.756
       4.861 |        4.470 |        9.331
       5.599 |        4.411 |       10.010
       1.261 |        4.512 |        5.774
       1.284 |        4.629 |        5.914
       5.031 |        4.478 |        9.509
       1.237 |        4.472 |        5.709
       1.265 |        4.590 |        5.855
       4.315 |        4.510 |        8.825
       1.274 |        4.487 |        5.761
       1.370 |        4.543 |        5.913
       1.239 |        4.491 |        5.731
       3.099 |        4.608 |        7.708
       2.129 |        4.514 |        6.643
       2.615 |        4.510 |        7.125
       1.799 |        4.455 |        6.254
       1.173 |        4.510 |        5.684
       1.199 |        4.434 |        5.633
       1.220 |        4.506 |        5.726
       5.068 |        4.466 |        9.534
       8.553 |        4.505 |       13.058
       5.523 |        4.454 |        9.977
       6.837 |        4.454 |       11.291
       1.220 |        4.458 |        5.678
       1.196 |        4.515 |        5.711
       2.571 |        4.564 |        7.135
       3.604 |        5.347 |        8.951
       3.037 |        4.425 |        7.462
       5.177 |        4.463 |        9.640
       1.189 |        4.472 |        5.662
       1.221 |        4.514 |        5.735
       1.201 |        4.495 |        5.696
       1.249 |        4.491 |        5.740
       1.212 |        4.453 |        5.666
       1.131 |        4.522 |        5.653
       1.166 |        4.463 |        5.629
       5.078 |        4.482 |        9.560
       5.944 |        4.403 |       10.347
       1.182 |        4.842 |        6.024
       5.512 |        4.739 |       10.251
       5.732 |        4.565 |       10.297
       5.408 |        4.574 |        9.982
       8.053 |        4.493 |       12.545
       1.160 |        4.509 |        5.668
       2.368 |        4.457 |        6.826
       5.444 |        4.426 |        9.869
       1.208 |        4.531 |        5.739
       4.512 |        4.558 |        9.070
       6.209 |        4.407 |       10.616
       9.189 |        4.545 |       13.734
       3.085 |        4.453 |        7.538
       3.327 |        4.416 |        7.743
       1.194 |        4.405 |        5.599
       1.201 |        4.513 |        5.714
       2.120 |        4.550 |        6.670
       1.210 |        4.509 |        5.719
       1.182 |        4.487 |        5.669
       1.168 |        4.473 |        5.640
       1.133 |        4.476 |        5.609
       1.160 |        4.541 |        5.701
       3.873 |        4.554 |        8.426
       5.429 |        4.439 |        9.868
       6.289 |        4.476 |       10.765
       5.837 |        4.443 |       10.280
       6.321 |        4.376 |       10.697
       1.216 |        4.483 |        5.698
       1.154 |        4.483 |        5.637
       1.199 |        4.530 |        5.729
       1.294 |        4.450 |        5.745
       2.104 |        4.419 |        6.523
       1.163 |        4.506 |        5.669
       3.719 |        4.518 |        8.237
       5.967 |        4.437 |       10.404
      10.526 |        4.847 |       15.373
      11.937 |        4.975 |       16.911
      17.080 |        4.490 |       21.570
       3.895 |        4.435 |        8.330
       2.983 |        4.543 |        7.526
       4.372 |        4.451 |        8.823
       1.203 |        4.503 |        5.706
       1.259 |        4.504 |        5.763
       1.207 |        4.457 |        5.663
       1.242 |        4.478 |        5.721
       4.632 |        4.574 |        9.206
       4.231 |        4.517 |        8.748
       1.236 |        4.565 |        5.801
       4.314 |        4.498 |        8.812
       1.209 |        4.455 |        5.664
       1.189 |        4.476 |        5.665
       1.205 |        4.490 |        5.696
       5.013 |        4.492 |        9.505
       5.199 |        4.507 |        9.707
       1.206 |        4.552 |        5.757
       4.943 |        4.451 |        9.394
       1.121 |        4.491 |        5.612
       1.233 |        4.474 |        5.706
       3.421 |        4.567 |        7.988
       4.728 |        4.459 |        9.187
       7.351 |        4.453 |       11.804
       5.042 |        4.440 |        9.482
       3.609 |        4.471 |        8.079
       3.770 |        4.463 |        8.232
       1.195 |        4.488 |        5.683
       1.225 |        4.499 |        5.724
       1.154 |        4.424 |        5.578
       1.210 |        4.533 |        5.743
       4.043 |        4.434 |        8.477
       1.143 |        4.489 |        5.632
       1.201 |        4.496 |        5.697
       1.164 |        4.463 |        5.628
       1.147 |        4.454 |        5.601
       1.160 |        4.477 |        5.637
       1.135 |        4.434 |        5.569
       1.175 |        4.543 |        5.718
       1.202 |        4.472 |        5.674
       1.202 |        4.471 |        5.673
       1.164 |        4.477 |        5.641
       5.265 |        4.506 |        9.771
       2.447 |        4.495 |        6.942
       1.215 |        4.515 |        5.730
       1.187 |        4.494 |        5.681
       1.210 |        4.468 |        5.678
       3.760 |        4.501 |        8.261
       3.851 |        4.374 |        8.224
       5.853 |        4.365 |       10.218
       1.228 |        4.508 |        5.736
       1.170 |        4.511 |        5.681
       1.203 |        4.466 |        5.669
       5.395 |        4.441 |        9.835
       1.200 |        4.547 |        5.747
       5.489 |        4.455 |        9.944
       9.247 |        4.424 |       13.671
      12.887 |        4.481 |       17.368
      14.129 |        4.431 |       18.560
       6.841 |        4.443 |       11.284
       1.215 |        4.468 |        5.683
       1.189 |        4.508 |        5.698
       1.204 |        4.481 |        5.684
       1.129 |        4.574 |        5.703
       5.150 |        4.531 |        9.681
       5.584 |        4.435 |       10.019
       7.718 |        4.395 |       12.113
      11.012 |        4.363 |       15.375
       1.213 |        4.495 |        5.707
       1.198 |        4.431 |        5.629
       1.181 |        4.488 |        5.668
       3.608 |        4.484 |        8.091
       4.814 |        4.407 |        9.221
       1.202 |        4.758 |        5.960
       1.136 |        4.557 |        5.693
       5.428 |        4.484 |        9.912
       1.172 |        5.071 |        6.243
       4.738 |        4.754 |        9.492
       7.904 |        4.438 |       12.342
       5.240 |        4.491 |        9.731
       2.035 |        4.387 |        6.422
       5.943 |        4.431 |       10.374
      10.307 |        4.458 |       14.764
       8.449 |        4.437 |       12.885
       6.508 |        4.446 |       10.954
       9.994 |        4.506 |       14.499
       1.231 |        4.447 |        5.677
       1.230 |        4.493 |        5.723
       1.227 |        4.489 |        5.716
       2.996 |        4.491 |        7.487
       1.328 |        4.479 |        5.807
       3.399 |        4.453 |        7.852
       2.683 |        4.423 |        7.106
       1.233 |        4.483 |        5.716
       5.437 |        4.463 |        9.900
       1.227 |        4.569 |        5.797
       5.176 |        4.446 |        9.622
       6.267 |        4.532 |       10.799
       9.622 |        4.444 |       14.065
       6.478 |        4.430 |       10.909
       3.549 |        4.453 |        8.002
       1.230 |        4.500 |        5.730
       1.236 |        4.566 |        5.802
       1.215 |        4.523 |        5.737
       1.225 |        4.450 |        5.675
       1.225 |        4.496 |        5.722
       1.343 |        4.511 |        5.854
       1.213 |        4.528 |        5.742
       4.511 |        4.425 |        8.936
       1.205 |        5.386 |        6.592
       1.230 |        5.262 |        6.493
       2.280 |        5.155 |        7.436
       1.187 |        4.980 |        6.166
       4.019 |        5.127 |        9.146
       1.200 |        5.171 |        6.371
       5.291 |        4.905 |       10.196
       8.608 |        4.760 |       13.368
      13.271 |        4.906 |       18.177
       1.394 |        4.779 |        6.173
       1.193 |        4.574 |        5.767
       1.233 |        5.655 |        6.888
       4.489 |        4.635 |        9.124
       1.579 |        4.597 |        6.175
       1.286 |        4.934 |        6.220
       4.611 |        5.052 |        9.663
       3.365 |        4.869 |        8.234
       6.492 |        4.862 |       11.353
       9.992 |        4.916 |       14.909
       6.009 |        4.727 |       10.736
       6.508 |        4.420 |       10.928
       1.209 |        4.519 |        5.729
       4.328 |        4.457 |        8.784
       5.783 |        4.444 |       10.227
       1.235 |        4.742 |        5.977
       1.197 |        4.480 |        5.676
       1.172 |        4.498 |        5.670
       1.156 |        4.534 |        5.689
       4.430 |        4.453 |        8.882
       6.843 |        4.463 |       11.306
      10.027 |        4.401 |       14.429
       1.164 |        4.542 |        5.706
       4.490 |        4.442 |        8.932
       7.932 |        4.449 |       12.381
      10.870 |        4.548 |       15.419
       3.899 |        4.450 |        8.350
       7.691 |        4.404 |       12.095
       5.358 |        4.453 |        9.811
       2.173 |        4.488 |        6.660
       3.674 |        4.476 |        8.149
       7.814 |        4.486 |       12.300
       7.486 |        4.432 |       11.918
       5.458 |        4.461 |        9.920
       6.374 |        4.409 |       10.783
       7.604 |        4.401 |       12.004
       1.204 |        4.495 |        5.699
       5.476 |        4.478 |        9.954
       8.568 |        4.517 |       13.086
       9.593 |        4.410 |       14.002
      13.698 |        4.480 |       18.178
      18.042 |        4.406 |       22.448
      17.556 |        4.442 |       21.998
      12.495 |        4.438 |       16.932
       3.792 |        4.544 |        8.335
       1.877 |        4.446 |        6.323
       1.206 |        4.448 |        5.654
       1.216 |        4.480 |        5.696
       3.227 |        4.507 |        7.734
       1.183 |        4.547 |        5.731
       5.467 |        4.480 |        9.947
       9.217 |        4.464 |       13.682
      11.132 |        4.457 |       15.589
       1.198 |        4.422 |        5.621
       1.196 |        4.642 |        5.838
       2.961 |        4.489 |        7.450
       1.220 |        4.504 |        5.724
       3.443 |        4.486 |        7.928
       1.190 |        4.499 |        5.689
       3.872 |        4.546 |        8.417
       8.209 |        4.458 |       12.667
      10.064 |        4.475 |       14.540
      12.282 |        4.534 |       16.815
       7.462 |        4.415 |       11.877
       9.781 |        4.506 |       14.287
       3.709 |        4.526 |        8.236
       7.453 |        4.423 |       11.876
       9.406 |        4.424 |       13.829
      11.786 |        4.470 |       16.256
       4.935 |        4.441 |        9.376
       6.282 |        4.393 |       10.675
       1.216 |        4.449 |        5.665
       1.179 |        4.470 |        5.648
       1.225 |        4.503 |        5.728
       1.199 |        4.496 |        5.695
       1.209 |        4.509 |        5.718
       5.880 |        4.501 |       10.381
       9.290 |        4.440 |       13.730
       8.282 |        4.402 |       12.684
       1.219 |        4.448 |        5.667
       2.955 |        4.549 |        7.505
       1.197 |        4.599 |        5.796
       1.189 |        4.812 |        6.002
       1.208 |        4.541 |        5.749
       1.214 |        4.512 |        5.726
       1.155 |        4.541 |        5.696
       4.278 |        4.451 |        8.729
       1.139 |        4.485 |        5.624
       1.114 |        4.496 |        5.610
       1.109 |        4.490 |        5.599
       1.144 |        4.466 |        5.610
       1.142 |        4.534 |        5.676
       3.807 |        4.475 |        8.281
       4.670 |        4.450 |        9.120
       1.234 |        4.521 |        5.755
       4.363 |        4.438 |        8.800
       7.869 |        4.546 |       12.414
       3.400 |        4.440 |        7.840
       1.242 |        5.497 |        6.739
       1.272 |        4.646 |        5.918
       1.242 |        4.580 |        5.822
       1.281 |        4.550 |        5.831
       1.248 |        4.573 |        5.820
       1.272 |        4.959 |        6.230
       2.113 |        4.512 |        6.625
       5.886 |        4.849 |       10.735
       3.142 |        4.483 |        7.626
       1.245 |        4.614 |        5.858
       1.254 |        4.780 |        6.034
       2.847 |        4.515 |        7.362
       1.253 |        4.538 |        5.791
       1.239 |        4.562 |        5.800
       1.268 |        4.743 |        6.011
       5.435 |        4.593 |       10.027
       1.240 |        4.713 |        5.954
       1.238 |        4.571 |        5.809
       1.232 |        4.707 |        5.940
       1.291 |        4.787 |        6.079
       4.708 |        4.815 |        9.523
       2.091 |        4.743 |        6.834
       4.023 |        4.513 |        8.536
       1.239 |        4.649 |        5.888
       1.281 |        4.681 |        5.961
       1.240 |        4.658 |        5.898
       1.275 |        4.633 |        5.908
       1.257 |        4.543 |        5.800
       1.259 |        4.516 |        5.775
       1.282 |        4.789 |        6.070
       1.463 |        4.539 |        6.003
       1.254 |        4.522 |        5.776
       1.242 |        4.556 |        5.798
       1.211 |        4.478 |        5.689
       1.197 |        4.462 |        5.659
       1.174 |        4.575 |        5.749
       1.184 |        4.500 |        5.683
       5.270 |        4.496 |        9.766
       8.291 |        4.481 |       12.771
       5.710 |        4.455 |       10.165
       6.916 |        4.523 |       11.438
      11.252 |        4.407 |       15.659
       6.764 |        4.438 |       11.202
      11.057 |        4.459 |       15.515
       5.003 |        4.462 |        9.465
       7.423 |        4.413 |       11.836
       1.193 |        4.470 |        5.663
       5.768 |        4.478 |       10.246
       1.136 |        4.500 |        5.637
       1.199 |        4.460 |        5.659
       1.152 |        4.528 |        5.680
       4.305 |        4.459 |        8.764
       1.138 |        4.594 |        5.732
       5.423 |        4.471 |        9.894
       7.730 |        4.421 |       12.150
       9.167 |        4.443 |       13.610
       1.168 |        4.509 |        5.677
       1.150 |        4.465 |        5.615
       1.182 |        4.467 |        5.650
       1.192 |        4.492 |        5.685
       1.243 |        4.771 |        6.014
       1.188 |        4.543 |        5.731
       1.379 |        4.528 |        5.907
       1.188 |        4.475 |        5.663
       1.207 |        4.490 |        5.697
       1.209 |        4.539 |        5.748
       5.792 |        4.477 |       10.269
       7.557 |        4.477 |       12.034
       4.112 |        4.502 |        8.613
       4.090 |        4.411 |        8.500
       1.227 |        4.473 |        5.700
       1.166 |        4.531 |        5.697
       5.492 |        4.509 |       10.001
       1.122 |        4.519 |        5.641
       1.123 |        4.541 |        5.664
       1.119 |        4.509 |        5.628
       1.174 |        4.472 |        5.646
       4.804 |        4.429 |        9.233
       3.230 |        4.430 |        7.660
       1.232 |        4.434 |        5.666
       1.152 |        4.507 |        5.660
       1.174 |        4.540 |        5.714
       5.901 |        4.521 |       10.422
       8.489 |        4.455 |       12.944
       1.215 |        4.520 |        5.735
       1.136 |        4.527 |        5.662
       1.775 |        4.495 |        6.270
       1.300 |        4.483 |        5.783
       1.216 |        4.551 |        5.767
       2.738 |        4.528 |        7.266
       1.247 |        4.496 |        5.743
       5.775 |        4.469 |       10.243
       1.207 |        4.450 |        5.657
       1.233 |        4.518 |        5.751
       1.196 |        4.569 |        5.765
       5.468 |        4.469 |        9.937
       1.260 |        4.494 |        5.754
       1.378 |        4.486 |        5.864
       2.475 |        4.558 |        7.032
       5.148 |        4.514 |        9.663
       1.299 |        4.864 |        6.162
       1.284 |        4.999 |        6.283
       6.310 |        4.677 |       10.988
       9.939 |        4.578 |       14.517
       1.261 |        4.626 |        5.886
       1.252 |        4.902 |        6.154
       1.683 |        4.528 |        6.211
       1.263 |        4.557 |        5.820
       1.282 |        4.541 |        5.823
       1.247 |        4.519 |        5.765
       1.145 |        4.500 |        5.645
       1.203 |        4.478 |        5.681
       1.240 |        4.487 |        5.727
       1.204 |        4.487 |        5.692
       1.203 |        4.479 |        5.681
       1.202 |        4.507 |        5.708
       1.231 |        4.484 |        5.715
       1.165 |        4.457 |        5.622
       2.370 |        4.512 |        6.882
       2.320 |        4.418 |        6.738
       1.143 |        4.438 |        5.581
       1.252 |        4.469 |        5.720
       1.301 |        4.449 |        5.750
       1.226 |        4.484 |        5.710
       1.239 |        4.458 |        5.697
       1.224 |        4.480 |        5.704
       1.273 |        4.571 |        5.843
       1.223 |        4.447 |        5.670
       1.209 |        4.501 |        5.711
       3.633 |        4.511 |        8.144
       1.296 |        4.517 |        5.813
       1.223 |        4.490 |        5.713
       3.700 |        4.481 |        8.181
       1.213 |        4.487 |        5.700
       4.586 |        4.491 |        9.077
       1.210 |        4.520 |        5.730
       1.341 |        4.511 |        5.852
       4.762 |        4.469 |        9.230
       9.247 |        4.473 |       13.720
      13.103 |        4.423 |       17.526
      17.665 |        4.392 |       22.057
      17.526 |        4.440 |       21.966
       1.327 |        4.406 |        5.733
       1.246 |        4.457 |        5.703
       1.207 |        4.463 |        5.670
       1.269 |        4.547 |        5.816
       2.114 |        4.468 |        6.581
       1.246 |        4.825 |        6.071
       1.209 |        4.801 |        6.011
       1.257 |        4.522 |        5.779
       1.229 |        4.504 |        5.733
       4.641 |        4.441 |        9.082
       1.210 |        4.473 |        5.684
       1.227 |        4.530 |        5.757
       4.151 |        4.553 |        8.704
       3.484 |        4.418 |        7.902
       1.211 |        4.523 |        5.734
       1.235 |        4.491 |        5.726
       1.204 |        4.508 |        5.712
       1.248 |        4.591 |        5.840
       5.673 |        4.390 |       10.064
       6.769 |        4.456 |       11.225
      10.342 |        4.445 |       14.788
       8.357 |        4.410 |       12.767
      11.933 |        4.439 |       16.372
      11.145 |        4.402 |       15.547
       9.637 |        4.430 |       14.067
      11.062 |        4.480 |       15.542
       2.852 |        4.472 |        7.324
       1.174 |        4.494 |        5.668
       1.231 |        4.517 |        5.748
       1.290 |        4.613 |        5.902
       1.265 |        4.540 |        5.805
       1.255 |        4.888 |        6.144
       4.466 |        4.600 |        9.066
       8.984 |        4.537 |       13.521
       1.267 |        4.571 |        5.839
       1.264 |        4.719 |        5.983
       4.111 |        4.780 |        8.891
       5.672 |        4.845 |       10.517
       3.838 |        4.492 |        8.330
       1.285 |        4.566 |        5.851
       1.278 |        4.778 |        6.056
       1.624 |        4.536 |        6.159
       1.264 |        5.001 |        6.265
       4.142 |        4.681 |        8.823
       7.760 |        4.501 |       12.261
       9.501 |        4.530 |       14.031
       1.305 |        4.521 |        5.826
       1.290 |        4.807 |        6.097
       4.495 |        4.625 |        9.120
       1.273 |        4.988 |        6.261
       3.699 |        4.605 |        8.304
       7.255 |        4.802 |       12.058
       2.959 |        4.791 |        7.750
       4.983 |        5.009 |        9.992
       5.295 |        4.530 |        9.825
       8.157 |        4.511 |       12.668
       1.279 |        4.545 |        5.824
       1.275 |        4.580 |        5.855
       1.271 |        4.548 |        5.818
       1.296 |        4.579 |        5.876
       1.254 |        4.482 |        5.736
       1.229 |        4.450 |        5.679
       1.224 |        4.544 |        5.768
       4.504 |        4.466 |        8.970
       1.253 |        4.484 |        5.737
       1.217 |        4.440 |        5.656
       1.206 |        4.804 |        6.010
       1.238 |        4.520 |        5.757
       1.185 |        4.511 |        5.696
       3.356 |        4.445 |        7.801
       1.211 |        4.513 |        5.725
       1.202 |        4.488 |        5.690
       1.242 |        4.439 |        5.682
       1.238 |        4.456 |        5.695
       1.207 |        4.455 |        5.662
       3.920 |        4.468 |        8.388
       1.243 |        4.457 |        5.699
       1.217 |        4.436 |        5.653
       1.211 |        4.518 |        5.729
       2.349 |        4.455 |        6.804
       3.142 |        4.420 |        7.562
       1.239 |        4.528 |        5.767
       2.811 |        4.470 |        7.281
       1.191 |        4.453 |        5.644
       3.930 |        4.584 |        8.514
       1.218 |        4.496 |        5.714
       5.245 |        4.571 |        9.816
       9.938 |        4.489 |       14.427
       1.222 |        4.455 |        5.677
       1.216 |        4.476 |        5.691
       5.491 |        4.509 |       10.001
       2.590 |        4.459 |        7.049
       1.205 |        4.547 |        5.753
       2.621 |        4.458 |        7.079
       1.187 |        4.503 |        5.691
       2.866 |        4.540 |        7.406
       3.929 |        4.409 |        8.337
       5.580 |        4.445 |       10.025
       8.516 |        4.486 |       13.002
      10.124 |        4.408 |       14.532
       6.534 |        4.502 |       11.036
       3.965 |        4.425 |        8.390
       1.221 |        4.505 |        5.726
       1.789 |        4.484 |        6.273
       1.222 |        4.533 |        5.756
       1.268 |        4.510 |        5.778
       5.020 |        4.477 |        9.498
       1.235 |        4.446 |        5.681
       1.201 |        4.526 |        5.727
       1.203 |        4.437 |        5.640
