  QueueTimes | ServiceTimes | SojournTimes
       1.220 |        4.526 |        5.746
       4.555 |        4.437 |        8.992
       1.240 |        4.483 |        5.723
       1.218 |        4.555 |        5.772
       1.948 |        4.503 |        6.451
       1.244 |        4.607 |        5.850
       5.219 |        4.505 |        9.724
       1.222 |        4.518 |        5.740
       5.261 |        4.453 |        9.713
       1.250 |        4.510 |        5.760
       1.217 |        4.518 |        5.736
       1.228 |        4.473 |        5.701
       1.208 |        4.456 |        5.665
       1.178 |        4.552 |        5.730
       3.756 |        4.691 |        8.447
       1.264 |        4.443 |        5.707
       1.249 |        4.491 |        5.740
       1.226 |        4.502 |        5.728
       1.229 |        4.568 |        5.797
       3.097 |        4.492 |        7.589
       1.201 |        4.526 |        5.728
       1.182 |        4.538 |        5.721
       4.516 |        4.497 |        9.013
       5.229 |        4.510 |        9.739
       1.241 |        4.567 |        5.809
       1.288 |        4.554 |        5.842
       1.766 |        4.514 |        6.280
       5.319 |        4.500 |        9.820
       3.241 |        4.468 |        7.709
       2.141 |        4.475 |        6.616
       1.224 |        4.472 |        5.696
       1.218 |        4.473 |        5.691
       1.275 |        4.801 |        6.075
       4.512 |        4.490 |        9.002
       2.490 |        4.472 |        6.962
       1.145 |        4.462 |        5.608
       1.250 |        4.517 |        5.768
       1.214 |        4.463 |        5.677
       1.159 |        4.500 |        5.659
       1.256 |        4.467 |        5.723
       1.249 |        4.532 |        5.781
       1.193 |        4.502 |        5.695
       1.262 |        4.557 |        5.819
       2.529 |        4.495 |        7.024
       5.982 |        4.508 |       10.490
       4.892 |        4.455 |        9.348
       1.197 |        4.539 |        5.736
       2.134 |        4.472 |        6.605
       1.244 |        4.541 |        5.785
       3.880 |        4.476 |        8.356
       1.171 |        4.554 |        5.725
       2.402 |        4.521 |        6.923
       1.662 |        4.548 |        6.210
       3.478 |        4.422 |        7.899
       7.061 |        4.443 |       11.504
       9.938 |        4.461 |       14.400
       1.241 |        4.493 |        5.733
       1.248 |        4.511 |        5.759
       1.255 |        4.512 |        5.767
       1.240 |        4.567 |        5.807
       1.165 |        4.537 |        5.702
       1.237 |        4.469 |        5.706
       1.240 |        4.547 |        5.787
       4.516 |        4.564 |        9.079
       7.536 |        4.496 |       12.032
      11.955 |        4.459 |       16.413
       1.229 |        4.544 |        5.774
       1.202 |        4.564 |        5.766
       3.649 |        4.466 |        8.115
       1.252 |        4.466 |        5.718
       1.253 |        4.550 |        5.803
       4.685 |        4.485 |        9.171
       1.236 |        4.562 |        5.798
       1.196 |        4.501 |        5.697
       1.193 |        4.549 |        5.742
       1.193 |        4.503 |        5.696
       1.272 |        4.491 |        5.763
       1.182 |        4.460 |        5.642
       1.264 |        4.569 |        5.833
       1.246 |        4.557 |        5.802
       1.257 |        4.560 |        5.818
       1.600 |        4.525 |        6.125
       2.001 |        4.492 |        6.493
       1.400 |        4.456 |        5.856
       5.027 |        4.443 |        9.471
       7.132 |        4.461 |       11.593
       1.198 |        4.582 |        5.780
       2.315 |        4.505 |        6.820
       3.687 |        4.464 |        8.151
       4.420 |        4.486 |        8.906
       1.247 |        4.509 |        5.755
       1.244 |        4.533 |        5.778
       1.208 |        4.532 |        5.740
       1.269 |        4.535 |        5.804
       1.204 |        4.541 |        5.746
       1.873 |        4.488 |        6.361
       1.177 |        4.493 |        5.670
       1.215 |        4.538 |        5.753
       1.819 |        4.486 |        6.305
       4.802 |        4.514 |        9.316
       2.415 |        4.571 |        6.986
       2.116 |        4.434 |        6.550
       5.772 |        4.426 |       10.198
       1.238 |        4.531 |        5.769
       3.737 |        4.440 |        8.177
       1.246 |        4.938 |        6.184
       5.645 |        4.780 |       10.426
       7.219 |        4.524 |       11.744
       1.219 |        4.589 |        5.807
       4.822 |        4.487 |        9.309
       6.369 |        4.475 |       10.844
       1.244 |        4.645 |        5.889
       2.887 |        4.464 |        7.351
       4.847 |        4.451 |        9.298
       1.203 |        4.462 |        5.665
       1.194 |        4.534 |        5.728
       1.965 |        4.497 |        6.462
       1.217 |        4.527 |        5.745
       1.176 |        4.500 |        5.676
       1.184 |        4.579 |        5.762
       1.255 |        4.480 |        5.734
       1.238 |        4.509 |        5.747
       4.099 |        4.488 |        8.588
       1.192 |        4.534 |        5.725
       5.960 |        4.462 |       10.423
       1.223 |        4.541 |        5.764
       5.871 |        4.463 |       10.333
       9.072 |        4.485 |       13.557
       1.319 |        4.511 |        5.831
       1.189 |        4.565 |        5.755
       2.603 |        4.508 |        7.111
       1.224 |        4.559 |        5.783
       2.199 |        4.456 |        6.654
       1.230 |        4.556 |        5.786
       1.223 |        4.541 |        5.764
       1.296 |        4.570 |        5.866
       1.216 |        4.514 |        5.730
       1.220 |        4.502 |        5.722
       2.724 |        4.561 |        7.285
       2.669 |        4.477 |        7.146
       2.345 |        4.419 |        6.764
       1.194 |        4.518 |        5.713
       1.173 |        4.516 |        5.689
       1.159 |        4.532 |        5.691
       4.629 |        4.528 |        9.157
       4.611 |        4.487 |        9.098
       5.973 |        4.496 |       10.469
       5.713 |        4.734 |       10.447
       9.876 |        4.988 |       14.864
      14.098 |        4.421 |       18.520
       1.254 |        4.580 |        5.834
       1.158 |        4.488 |        5.646
       1.203 |        4.475 |        5.679
       1.171 |        4.553 |        5.724
       4.815 |        4.458 |        9.273
       5.554 |        4.463 |       10.017
       1.234 |        4.541 |        5.775
       1.200 |        4.513 |        5.713
       4.857 |        4.446 |        9.304
       1.202 |        4.526 |        5.727
       1.355 |        4.558 |        5.913
       4.387 |        4.478 |        8.865
       1.204 |        4.527 |        5.731
       1.366 |        4.533 |        5.899
       1.324 |        4.742 |        6.066
       3.485 |        4.908 |        8.392
       2.875 |        4.810 |        7.685
       3.700 |        4.734 |        8.434
       3.119 |        4.496 |        7.615
       1.271 |        4.549 |        5.820
       1.242 |        4.630 |        5.873
       1.297 |        4.887 |        6.184
       5.555 |        4.742 |       10.297
       9.350 |        4.703 |       14.053
       6.568 |        4.622 |       11.189
       7.978 |        5.018 |       12.997
       1.274 |        4.980 |        6.254
       1.197 |        5.162 |        6.359
       3.231 |        5.029 |        8.260
       4.844 |        4.995 |        9.839
       3.908 |        4.532 |        8.441
       6.164 |        4.607 |       10.770
       1.283 |        4.592 |        5.874
       1.229 |        4.570 |        5.799
       1.230 |        4.553 |        5.783
       1.278 |        4.581 |        5.859
       1.237 |        4.566 |        5.803
       1.261 |        4.564 |        5.825
       1.240 |        4.932 |        6.172
       5.662 |        4.555 |       10.217
       6.619 |        4.611 |       11.230
       1.256 |        4.804 |        6.060
       5.626 |        4.661 |       10.287
       5.881 |        4.882 |       10.763
       5.921 |        4.546 |       10.467
       8.558 |        4.837 |       13.395
       1.888 |        4.922 |        6.810
       3.498 |        4.530 |        8.028
       6.696 |        4.600 |       11.296
       1.434 |        4.909 |        6.342
       5.005 |        4.758 |        9.763
       6.998 |        4.520 |       11.518
      10.146 |        4.795 |       14.941
       4.333 |        4.738 |        9.071
       4.935 |        4.696 |        9.632
       2.985 |        4.737 |        7.722
       2.921 |        4.738 |        7.658
       4.077 |        4.568 |        8.644
       1.284 |        4.511 |        5.796
       1.285 |        4.609 |        5.895
       1.285 |        4.869 |        6.154
       1.266 |        4.619 |        5.885
       1.275 |        4.883 |        6.158
       4.429 |        4.846 |        9.275
       6.390 |        4.767 |       11.157
       7.635 |        4.695 |       12.330
       7.447 |        4.506 |       11.952
       8.033 |        4.596 |       12.629
       1.285 |        4.544 |        5.830
       1.250 |        4.744 |        5.994
       1.487 |        4.872 |        6.360
       1.972 |        4.722 |        6.693
       3.157 |        4.618 |        7.775
       1.243 |        5.140 |        6.383
       4.459 |        4.926 |        9.385
       7.137 |        4.589 |       11.726
      11.846 |        4.592 |       16.437
      13.056 |        4.520 |       17.576
      17.770 |        4.869 |       22.639
       5.012 |        4.865 |        9.877
       4.734 |        4.550 |        9.284
       6.184 |        4.613 |       10.797
       1.270 |        4.811 |        6.081
       1.623 |        4.553 |        6.177
       1.246 |        4.541 |        5.787
       1.277 |        4.681 |        5.958
       4.893 |        4.851 |        9.745
       4.832 |        4.488 |        9.321
       1.281 |        4.845 |        6.126
       4.907 |        4.593 |        9.499
       1.240 |        4.548 |        5.788
       1.221 |        4.535 |        5.756
       1.221 |        4.464 |        5.685
       4.993 |        4.551 |        9.544
       5.251 |        4.449 |        9.700
       1.200 |        4.450 |        5.650
       4.831 |        4.496 |        9.326
       1.201 |        4.454 |        5.655
       1.226 |        4.475 |        5.701
       3.446 |        4.614 |        8.061
       4.664 |        4.450 |        9.114
       7.440 |        4.462 |       11.903
       5.135 |        4.439 |        9.573
       3.736 |        4.471 |        8.206
       3.914 |        4.439 |        8.353
       1.223 |        4.463 |        5.686
       1.152 |        4.498 |        5.650
       1.164 |        4.499 |        5.663
       1.226 |        4.498 |        5.723
       4.048 |        4.533 |        8.581
       1.220 |        4.498 |        5.718
       1.185 |        4.457 |        5.642
       1.162 |        4.479 |        5.640
       1.177 |        4.510 |        5.687
       1.188 |        4.460 |        5.648
       1.149 |        4.491 |        5.640
       1.209 |        4.497 |        5.706
       1.218 |        4.506 |        5.724
       1.228 |        4.539 |        5.767
       1.220 |        4.503 |        5.724
       5.335 |        4.513 |        9.848
       2.547 |        4.514 |        7.061
       1.264 |        4.554 |        5.818
       1.216 |        4.504 |        5.720
       1.334 |        4.537 |        5.871
       3.979 |        4.521 |        8.500
       4.099 |        4.401 |        8.499
       6.179 |        4.466 |       10.645
       1.218 |        4.551 |        5.769
       1.223 |        4.501 |        5.723
       1.272 |        4.557 |        5.829
       5.619 |        4.469 |       10.089
       1.239 |        4.575 |        5.813
       5.605 |        4.516 |       10.121
       9.448 |        4.464 |       13.912
      13.154 |        4.484 |       17.638
      14.422 |        4.408 |       18.830
       7.112 |        4.442 |       11.554
       1.254 |        4.556 |        5.809
       1.233 |        4.496 |        5.729
       1.242 |        4.490 |        5.732
       1.144 |        4.538 |        5.682
       5.162 |        4.511 |        9.673
       5.572 |        4.470 |       10.042
       7.778 |        4.527 |       12.305
      11.199 |        4.441 |       15.640
       1.241 |        4.554 |        5.795
       1.236 |        4.535 |        5.771
       1.421 |        4.576 |        5.997
       3.740 |        4.488 |        8.228
       4.998 |        4.471 |        9.469
       1.247 |        4.583 |        5.830
       1.250 |        4.621 |        5.871
       5.667 |        4.484 |       10.151
       1.238 |        4.616 |        5.854
       4.311 |        4.509 |        8.820
       7.237 |        4.498 |       11.734
       4.644 |        4.443 |        9.087
       1.447 |        4.467 |        5.914
       5.411 |        4.465 |        9.876
       9.851 |        4.460 |       14.312
       7.965 |        4.479 |       12.444
       6.109 |        4.504 |       10.613
       9.627 |        4.505 |       14.132
       1.220 |        5.189 |        6.409
       1.235 |        4.573 |        5.808
       1.243 |        4.587 |        5.830
       3.106 |        4.592 |        7.698
       1.498 |        4.511 |        6.009
       3.594 |        4.449 |        8.043
       2.840 |        4.465 |        7.305
       1.237 |        4.552 |        5.789
       5.582 |        4.469 |       10.051
       1.190 |        4.549 |        5.740
       5.142 |        4.498 |        9.639
       6.294 |        4.465 |       10.758
       9.592 |        4.506 |       14.098
       6.502 |        4.478 |       10.980
       3.591 |        4.455 |        8.047
       1.214 |        4.512 |        5.726
       1.220 |        4.493 |        5.713
       1.196 |        4.487 |        5.684
       1.228 |        4.549 |        5.777
       1.175 |        4.582 |        5.758
       1.441 |        4.458 |        5.899
       1.225 |        4.502 |        5.727
       4.478 |        4.402 |        8.880
       1.346 |        4.544 |        5.891
       1.213 |        4.528 |        5.742
       1.568 |        4.439 |        6.007
       1.216 |        4.570 |        5.786
       3.726 |        4.487 |        8.213
       1.230 |        4.558 |        5.788
       4.710 |        4.473 |        9.183
       7.573 |        4.405 |       11.978
      11.880 |        4.426 |       16.307
       1.191 |        4.493 |        5.684
       1.208 |        4.495 |        5.704
       1.284 |        4.514 |        5.798
       3.610 |        4.511 |        8.121
       1.232 |        4.464 |        5.697
       1.200 |        4.513 |        5.713
       4.200 |        4.510 |        8.709
       2.306 |        4.506 |        6.812
       5.154 |        4.456 |        9.610
       8.184 |        4.451 |       12.635
       3.753 |        4.503 |        8.256
       4.069 |        4.471 |        8.540
       1.208 |        4.562 |        5.770
       4.381 |        4.449 |        8.830
       5.846 |        4.463 |       10.309
       1.238 |        4.506 |        5.744
       1.235 |        4.572 |        5.807
       1.238 |        4.522 |        5.760
       1.190 |        4.544 |        5.734
       4.525 |        4.559 |        9.085
       7.024 |        4.464 |       11.487
      10.214 |        4.434 |       14.647
       1.209 |        4.539 |        5.748
       4.561 |        4.426 |        8.987
       7.976 |        4.464 |       12.439
      10.973 |        4.480 |       15.454
       4.012 |        4.519 |        8.531
       7.859 |        4.472 |       12.330
       5.614 |        4.480 |       10.095
       2.462 |        4.544 |        7.007
       4.045 |        4.475 |        8.521
       8.232 |        4.457 |       12.689
       7.949 |        4.476 |       12.425
       6.028 |        4.485 |       10.514
       7.007 |        4.452 |       11.460
       8.301 |        4.464 |       12.765
       1.405 |        4.584 |        5.990
       5.612 |        4.572 |       10.184
       8.824 |        4.459 |       13.283
       9.854 |        4.473 |       14.328
      13.967 |        4.519 |       18.485
      18.412 |        4.464 |       22.876
      18.012 |        4.403 |       22.415
      12.898 |        4.468 |       17.365
       4.250 |        4.450 |        8.699
       2.270 |        4.480 |        6.750
       1.216 |        4.542 |        5.758
       1.172 |        4.543 |        5.715
       3.330 |        4.480 |        7.810
       1.230 |        4.635 |        5.865
       5.638 |        4.482 |       10.120
       9.386 |        4.457 |       13.843
      11.326 |        4.423 |       15.749
       1.210 |        4.541 |        5.751
       1.307 |        4.590 |        5.897
       3.046 |        4.496 |        7.541
       1.252 |        4.531 |        5.784
       3.544 |        4.509 |        8.053
       1.252 |        4.576 |        5.828
       3.936 |        4.524 |        8.460
       8.311 |        4.494 |       12.806
      10.207 |        4.461 |       14.668
      12.459 |        4.444 |       16.903
       7.551 |        4.461 |       12.012
       9.935 |        4.476 |       14.411
       3.842 |        4.480 |        8.322
       7.561 |        4.485 |       12.046
       9.634 |        4.458 |       14.093
      11.965 |        4.497 |       16.462
       5.198 |        4.500 |        9.698
       6.580 |        4.459 |       11.039
       1.242 |        4.562 |        5.804
       1.275 |        5.049 |        6.323
       1.247 |        4.532 |        5.779
       1.187 |        4.463 |        5.650
       1.227 |        4.485 |        5.712
       5.903 |        4.569 |       10.472
       9.373 |        4.458 |       13.831
       8.415 |        4.419 |       12.834
       1.156 |        4.502 |        5.657
       3.050 |        4.515 |        7.565
       1.201 |        4.452 |        5.653
       1.218 |        4.468 |        5.687
       1.126 |        4.514 |        5.639
       1.231 |        4.579 |        5.810
       1.242 |        4.553 |        5.796
       4.398 |        4.499 |        8.897
       1.180 |        4.490 |        5.669
       1.197 |        4.863 |        6.060
       1.210 |        4.582 |        5.792
       1.241 |        4.535 |        5.776
       1.235 |        4.546 |        5.781
       3.923 |        4.546 |        8.469
       4.810 |        4.447 |        9.256
       1.248 |        4.544 |        5.792
       4.427 |        4.498 |        8.925
       7.964 |        4.506 |       12.470
       3.510 |        4.471 |        7.981
       1.225 |        4.533 |        5.757
       1.251 |        4.503 |        5.754
       1.262 |        4.538 |        5.800
       1.272 |        4.512 |        5.784
       1.243 |        4.488 |        5.731
       1.197 |        4.563 |        5.759
       1.597 |        4.494 |        6.091
       5.269 |        4.527 |        9.796
       2.201 |        4.450 |        6.651
       1.212 |        4.559 |        5.771
       1.226 |        4.568 |        5.794
       2.567 |        4.500 |        7.067
       1.189 |        4.521 |        5.710
       1.257 |        4.506 |        5.762
       1.241 |        4.583 |        5.823
       5.238 |        4.494 |        9.732
       1.190 |        4.531 |        5.721
       1.228 |        4.524 |        5.752
       1.241 |        4.557 |        5.798
       1.224 |        4.593 |        5.817
       4.444 |        4.517 |        8.961
       1.511 |        4.481 |        5.992
       3.163 |        4.442 |        7.605
       1.227 |        4.499 |        5.726
       1.245 |        4.513 |        5.758
       1.219 |        4.494 |        5.713
       1.209 |        4.555 |        5.764
       1.206 |        4.544 |        5.750
       1.201 |        4.504 |        5.705
       1.186 |        4.499 |        5.685
       1.199 |        4.491 |        5.691
       1.205 |        4.540 |        5.745
       1.161 |        4.510 |        5.671
       1.153 |        4.546 |        5.699
       1.168 |        4.517 |        5.685
       1.257 |        5.013 |        6.270
       1.235 |        4.590 |        5.825
       5.454 |        4.513 |        9.967
       8.562 |        4.503 |       13.065
       5.993 |        4.452 |       10.445
       7.239 |        4.535 |       11.774
      11.628 |        4.437 |       16.064
       6.936 |        4.449 |       11.385
      11.492 |        4.482 |       15.974
       5.470 |        4.446 |        9.917
       7.760 |        4.458 |       12.219
       1.217 |        4.591 |        5.808
       5.970 |        4.502 |       10.472
       1.156 |        4.824 |        5.980
       1.215 |        4.603 |        5.818
       1.219 |        4.526 |        5.745
       4.381 |        4.456 |        8.838
       1.231 |        4.473 |        5.704
       5.376 |        4.565 |        9.941
       7.801 |        4.456 |       12.257
       9.266 |        4.472 |       13.738
       1.239 |        4.496 |        5.736
       1.199 |        4.524 |        5.723
       1.251 |        4.502 |        5.753
       1.230 |        4.487 |        5.717
       1.243 |        4.546 |        5.790
       1.200 |        4.477 |        5.677
       1.375 |        4.518 |        5.893
       1.263 |        4.520 |        5.783
       1.229 |        4.538 |        5.767
       1.230 |        4.534 |        5.764
       5.838 |        4.477 |       10.314
       7.589 |        4.444 |       12.033
       4.118 |        4.481 |        8.599
       4.049 |        4.492 |        8.541
       1.160 |        4.492 |        5.652
       1.199 |        4.522 |        5.720
       5.522 |        4.555 |       10.078
       1.223 |        4.843 |        6.066
       1.219 |        4.539 |        5.758
       1.185 |        4.575 |        5.761
       1.231 |        4.498 |        5.729
       4.917 |        4.486 |        9.403
       3.383 |        4.429 |        7.812
       1.251 |        4.506 |        5.756
       1.247 |        4.461 |        5.708
       1.223 |        4.503 |        5.726
       5.929 |        4.480 |       10.409
       8.491 |        4.500 |       12.991
       1.219 |        4.512 |        5.731
       1.192 |        4.533 |        5.725
       1.764 |        4.479 |        6.243
       1.247 |        4.523 |        5.770
       1.220 |        4.563 |        5.783
       2.800 |        4.455 |        7.254
       1.197 |        4.517 |        5.714
       5.776 |        4.474 |       10.250
       1.221 |        4.484 |        5.704
       1.226 |        4.505 |        5.731
       1.219 |        4.539 |        5.758
       5.480 |        4.473 |        9.953
       1.174 |        4.498 |        5.673
       1.341 |        4.499 |        5.839
       2.491 |        4.521 |        7.012
       5.131 |        4.420 |        9.552
       1.174 |        4.543 |        5.717
       1.164 |        4.553 |        5.717
       5.728 |        4.505 |       10.233
       9.130 |        4.467 |       13.596
       1.186 |        4.500 |        5.686
       1.144 |        4.530 |        5.673
       1.145 |        4.429 |        5.574
       1.161 |        4.598 |        5.759
       1.202 |        4.496 |        5.698
       1.209 |        4.480 |        5.689
       1.242 |        4.518 |        5.761
       1.185 |        4.515 |        5.701
       1.240 |        4.494 |        5.734
       1.226 |        4.528 |        5.754
       1.207 |        4.478 |        5.685
       1.215 |        4.529 |        5.744
       1.224 |        4.486 |        5.710
       1.190 |        4.541 |        5.731
       2.492 |        4.529 |        7.021
       2.470 |        4.510 |        6.979
       1.181 |        4.468 |        5.649
       1.200 |        4.502 |        5.702
       1.184 |        4.540 |        5.724
       1.190 |        4.524 |        5.714
       1.197 |        4.472 |        5.669
       1.198 |        4.521 |        5.719
       1.227 |        4.499 |        5.726
       1.210 |        4.527 |        5.737
       1.239 |        4.548 |        5.787
       3.648 |        4.474 |        8.123
       1.229 |        4.547 |        5.776
       1.209 |        4.524 |        5.733
       3.739 |        4.450 |        8.189
       1.172 |        4.537 |        5.709
       4.651 |        4.457 |        9.108
       1.201 |        4.483 |        5.684
       1.293 |        4.656 |        5.949
       4.812 |        5.231 |       10.043
      10.016 |        4.490 |       14.506
      13.868 |        4.462 |       18.330
      18.515 |        4.454 |       22.969
      18.476 |        4.465 |       22.941
       2.254 |        4.392 |        6.646
       1.179 |        4.492 |        5.671
       1.204 |        4.494 |        5.698
       1.219 |        4.521 |        5.741
       2.072 |        4.514 |        6.585
       1.227 |        4.539 |        5.766
       1.180 |        4.487 |        5.667
       1.231 |        4.518 |        5.749
       1.211 |        4.475 |        5.686
       4.602 |        4.486 |        9.087
       1.218 |        4.490 |        5.708
       1.253 |        4.555 |        5.808
       4.208 |        4.490 |        8.699
       3.482 |        4.446 |        7.929
       1.233 |        4.507 |        5.739
       1.256 |        4.861 |        6.117
       1.219 |        4.790 |        6.009
       1.206 |        4.569 |        5.775
       5.640 |        4.479 |       10.119
       6.849 |        4.507 |       11.356
      10.489 |        4.459 |       14.948
       8.450 |        4.425 |       12.875
      12.121 |        4.472 |       16.593
      11.378 |        4.415 |       15.793
       9.913 |        4.429 |       14.342
      11.337 |        4.433 |       15.769
       3.061 |        4.409 |        7.470
       1.220 |        4.492 |        5.712
       1.198 |        4.552 |        5.749
       1.226 |        4.537 |        5.763
       1.217 |        4.497 |        5.714
       1.238 |        4.512 |        5.750
       3.974 |        4.485 |        8.459
       8.376 |        4.422 |       12.798
       1.228 |        4.502 |        5.730
       1.303 |        4.519 |        5.822
       3.793 |        4.496 |        8.290
       5.074 |        4.916 |        9.990
       3.316 |        4.776 |        8.092
       1.234 |        4.526 |        5.760
       1.177 |        4.498 |        5.675
       1.217 |        4.430 |        5.648
       1.204 |        4.528 |        5.733
       3.579 |        4.474 |        8.053
       6.984 |        4.495 |       11.479
       8.701 |        4.462 |       13.164
       1.229 |        4.485 |        5.714
       1.199 |        4.520 |        5.719
       4.091 |        4.470 |        8.561
       1.223 |        4.601 |        5.824
       3.256 |        4.507 |        7.763
       6.674 |        4.490 |       11.164
       2.077 |        4.449 |        6.526
       3.729 |        4.470 |        8.199
       3.451 |        4.461 |        7.913
       6.210 |        4.433 |       10.643
       1.248 |        4.505 |        5.753
       1.235 |        4.435 |        5.670
       1.226 |        4.484 |        5.710
       1.207 |        4.528 |        5.735
       1.215 |        4.511 |        5.726
       1.245 |        4.499 |        5.743
       1.229 |        4.546 |        5.775
       4.531 |        4.479 |        9.010
       1.243 |        4.454 |        5.697
       1.223 |        4.524 |        5.747
       1.169 |        4.474 |        5.643
       1.214 |        4.554 |        5.768
       1.203 |        4.487 |        5.691
       3.330 |        4.526 |        7.856
       1.226 |        4.495 |        5.721
       1.136 |        4.519 |        5.654
       1.200 |        4.420 |        5.620
       1.148 |        4.529 |        5.677
       1.223 |        4.525 |        5.749
       3.993 |        4.482 |        8.475
       1.260 |        4.504 |        5.764
       1.206 |        4.533 |        5.739
       1.219 |        4.507 |        5.725
       2.366 |        4.513 |        6.879
       3.214 |        4.436 |        7.650
       1.190 |        4.568 |        5.758
       2.831 |        4.509 |        7.340
       1.162 |        4.530 |        5.693
       3.949 |        4.457 |        8.405
       1.163 |        4.480 |        5.643
       5.210 |        4.486 |        9.695
       9.830 |        4.518 |       14.348
       1.233 |        4.483 |        5.716
       1.191 |        4.488 |        5.679
       5.431 |        4.511 |        9.941
       2.542 |        4.480 |        7.022
       1.218 |        4.546 |        5.765
       2.644 |        4.481 |        7.124
       1.229 |        4.506 |        5.734
       2.940 |        4.505 |        7.445
       3.938 |        4.478 |        8.416
       5.632 |        4.391 |       10.023
       8.507 |        4.485 |       12.992
      10.107 |        4.399 |       14.506
       6.542 |        4.453 |       10.995
       3.959 |        4.448 |        8.407
       1.222 |        4.502 |        5.724
       1.819 |        4.507 |        6.326
       1.190 |        4.518 |        5.708
       1.183 |        4.469 |        5.652
       4.920 |        4.488 |        9.408
       1.181 |        4.527 |        5.707
       1.233 |        5.052 |        6.285
       1.268 |        4.672 |        5.939
